,SUBJECT,SNR,CHOICE,TALKER,RESULT
1780,3,-6.0,synthesized,3,1
1781,3,-6.0,audio-only,2,1
1782,3,-6.0,audio-only,2,1
1783,3,-6.0,audio-only,2,1
1784,3,-6.0,audio-only,2,1
1785,3,0.0,natural,3,1
1786,3,0.0,natural,3,1
1787,3,0.0,natural,3,1
1788,3,0.0,natural,3,1
1789,3,-6.0,natural,0,1
1790,3,-6.0,natural,0,1
1791,3,-6.0,natural,0,1
1792,3,-6.0,natural,0,1
1793,3,0.0,audio-only,2,1
1794,3,0.0,audio-only,2,1
1795,3,0.0,audio-only,2,1
1796,3,-9.0,natural,2,0
1797,3,-9.0,natural,2,1
1798,3,-9.0,natural,2,1
1799,3,0.0,synthesized,2,1
1800,3,0.0,synthesized,2,1
1801,3,0.0,synthesized,2,1
1802,3,0.0,synthesized,2,0
1803,3,-9.0,audio-only,0,1
1804,3,-9.0,audio-only,0,1
1805,3,-9.0,audio-only,0,0
1806,3,-6.0,audio-only,3,1
1807,3,-6.0,audio-only,3,1
1808,3,-6.0,audio-only,3,0
1809,3,-3.0,natural,1,1
1810,3,-3.0,natural,1,1
1811,3,-3.0,natural,1,1
1812,3,-3.0,natural,1,1
1813,3,-6.0,synthesized,0,1
1814,3,-6.0,synthesized,0,1
1815,3,-6.0,synthesized,0,1
1816,3,-6.0,synthesized,0,1
1817,3,-3.0,synthesized,2,1
1818,3,-3.0,synthesized,2,1
1819,3,-3.0,synthesized,2,1
1820,3,-3.0,synthesized,2,1
1821,3,-9.0,synthesized,1,0
1822,3,-9.0,synthesized,1,0
1823,3,-9.0,synthesized,1,0
1824,3,-9.0,synthesized,1,0
1825,3,-3.0,audio-only,1,1
1826,3,-3.0,audio-only,1,0
1827,3,-3.0,audio-only,1,1
1828,3,-3.0,audio-only,1,1
1829,3,-3.0,audio-only,2,1
1830,3,-3.0,audio-only,2,1
1831,3,-3.0,audio-only,2,0
1832,3,-3.0,audio-only,2,1
1833,3,0.0,audio-only,3,1
1834,3,0.0,audio-only,3,1
1835,3,0.0,audio-only,3,1
1836,3,0.0,audio-only,3,1
1837,3,-9.0,audio-only,1,0
1838,3,-9.0,audio-only,1,0
1839,3,-9.0,audio-only,1,1
1840,3,-9.0,audio-only,1,1
1841,3,-3.0,synthesized,0,1
1842,3,-3.0,synthesized,0,1
1843,3,-3.0,synthesized,0,1
1844,3,-3.0,synthesized,0,1
1845,3,0.0,synthesized,1,1
1846,3,0.0,synthesized,1,1
1847,3,0.0,synthesized,1,1
1848,3,-3.0,natural,2,1
1849,3,-3.0,natural,2,1
1850,3,-3.0,natural,2,1
1851,3,-3.0,natural,2,1
1852,3,-9.0,synthesized,1,1
1853,3,-9.0,synthesized,1,1
1854,3,-9.0,synthesized,1,1
1855,3,-9.0,synthesized,1,1
1856,3,-6.0,synthesized,1,1
1857,3,-6.0,synthesized,1,1
1858,3,-6.0,synthesized,1,1
1859,3,-6.0,synthesized,1,1
1860,3,-6.0,natural,2,1
1861,3,-6.0,natural,2,1
1862,3,-6.0,natural,2,1
1863,3,-6.0,natural,2,1
1864,3,-6.0,audio-only,0,1
1865,3,-6.0,audio-only,0,1
1866,3,-6.0,audio-only,0,1
1867,3,-6.0,audio-only,0,1
1868,3,-9.0,natural,2,0
1869,3,-9.0,natural,2,0
1870,3,-9.0,natural,2,1
1871,3,-9.0,natural,2,0
1872,3,0.0,natural,0,1
1873,3,0.0,natural,0,1
1874,3,0.0,natural,0,1
1875,3,0.0,natural,0,1
1876,3,-6.0,audio-only,1,1
1877,3,-6.0,audio-only,1,1
1878,3,-6.0,audio-only,1,1
1879,3,-6.0,audio-only,1,1
1880,3,-6.0,audio-only,1,1
1881,3,-9.0,audio-only,1,0
1882,3,-9.0,audio-only,1,0
1883,3,-9.0,audio-only,1,1
1884,3,-9.0,audio-only,1,1
1885,3,-9.0,audio-only,1,1
1886,3,-6.0,natural,0,1
1887,3,-6.0,natural,0,1
1888,3,-6.0,natural,0,1
1889,3,-6.0,natural,0,1
1890,3,-6.0,natural,0,1
1891,3,0.0,natural,2,0
1892,3,0.0,natural,2,1
1893,3,0.0,natural,2,1
1894,3,0.0,natural,2,1
1895,3,-9.0,natural,3,1
1896,3,-9.0,natural,3,1
1897,3,-9.0,natural,3,1
1898,3,-9.0,natural,3,1
1899,3,0.0,synthesized,1,1
1900,3,0.0,synthesized,1,1
1901,3,0.0,synthesized,1,1
1902,3,0.0,synthesized,1,1
1903,3,-9.0,synthesized,2,1
1904,3,-9.0,synthesized,2,1
1905,3,-9.0,synthesized,2,1
1906,3,-9.0,synthesized,2,1
1907,3,-3.0,synthesized,1,1
1908,3,-3.0,synthesized,1,1
1909,3,-3.0,synthesized,1,1
1910,3,-3.0,synthesized,1,1
1911,3,-3.0,audio-only,0,1
1912,3,-3.0,audio-only,0,1
1913,3,-3.0,audio-only,0,1
1914,3,-3.0,audio-only,0,1
1915,3,-3.0,audio-only,0,1
1916,3,-3.0,natural,1,1
1917,3,-3.0,natural,1,1
1918,3,-3.0,natural,1,1
1919,3,-3.0,natural,1,1
1920,3,-6.0,synthesized,1,1
1921,3,-6.0,synthesized,1,1
1922,3,-6.0,synthesized,1,1
1923,3,-6.0,synthesized,1,1
1924,3,-6.0,synthesized,1,1
1925,3,0.0,audio-only,1,1
1926,3,0.0,audio-only,1,1
1927,3,0.0,audio-only,1,1
1928,3,0.0,audio-only,1,1
1929,3,-6.0,synthesized,1,0
1930,3,-6.0,synthesized,1,0
1931,3,-6.0,synthesized,1,1
1932,3,-6.0,natural,1,1
1933,3,-6.0,natural,1,1
1934,3,-6.0,natural,1,1
1935,3,-6.0,natural,1,1
1936,3,-3.0,synthesized,0,1
1937,3,-3.0,synthesized,0,1
1938,3,-3.0,synthesized,0,1
1939,3,-3.0,synthesized,0,1
1940,3,-6.0,audio-only,0,0
1941,3,-6.0,audio-only,0,0
1942,3,-6.0,audio-only,0,0
1943,3,-6.0,audio-only,0,1
1944,3,-6.0,audio-only,0,1
1945,3,0.0,synthesized,2,1
1946,3,0.0,synthesized,2,1
1947,3,0.0,synthesized,2,1
1948,3,0.0,synthesized,2,1
1949,3,0.0,synthesized,2,1
1950,3,-9.0,audio-only,1,0
1951,3,-9.0,audio-only,1,0
1952,3,-9.0,audio-only,1,1
1953,3,-9.0,audio-only,1,0
1954,3,-9.0,synthesized,1,1
1955,3,-9.0,synthesized,1,1
1956,3,-9.0,synthesized,1,1
1957,3,-9.0,synthesized,1,1
1958,3,-9.0,natural,1,1
1959,3,-9.0,natural,1,1
1960,3,-9.0,natural,1,1
1961,3,-9.0,natural,1,1
1962,3,0.0,audio-only,0,1
1963,3,0.0,audio-only,0,1
1964,3,0.0,audio-only,0,1
1965,3,0.0,audio-only,0,1
1966,3,0.0,natural,2,1
1967,3,0.0,natural,2,1
1968,3,0.0,natural,2,1
1969,3,0.0,natural,2,1
1970,3,-3.0,audio-only,2,1
1971,3,-3.0,audio-only,2,1
1972,3,-3.0,audio-only,2,1
1973,3,-3.0,natural,2,1
1974,3,-3.0,natural,2,1
1975,3,-3.0,natural,2,1
1976,3,-3.0,natural,2,1
1977,3,-6.0,synthesized,0,1
1978,3,-6.0,synthesized,0,1
1979,3,-6.0,synthesized,0,1
1980,3,0.0,natural,2,1
1981,3,0.0,natural,2,1
1982,3,0.0,natural,2,1
1983,3,0.0,synthesized,2,1
1984,3,0.0,synthesized,2,1
1985,3,0.0,synthesized,2,1
1986,3,0.0,synthesized,2,1
1987,3,0.0,synthesized,2,1
1988,3,0.0,audio-only,3,1
1989,3,0.0,audio-only,3,1
1990,3,0.0,audio-only,3,1
1991,3,0.0,audio-only,3,1
1992,3,-3.0,audio-only,3,1
1993,3,-3.0,audio-only,3,1
1994,3,-3.0,audio-only,3,1
1995,3,-3.0,audio-only,3,1
1996,3,-3.0,natural,0,1
1997,3,-3.0,natural,0,1
1998,3,-3.0,natural,0,1
1999,3,-3.0,natural,0,1
2000,3,-6.0,audio-only,2,0
2001,3,-6.0,audio-only,2,0
2002,3,-6.0,audio-only,2,1
2003,3,-6.0,audio-only,2,1
2004,3,-9.0,natural,2,1
2005,3,-9.0,natural,2,1
2006,3,-9.0,natural,2,1
2007,3,-9.0,audio-only,3,0
2008,3,-9.0,audio-only,3,0
2009,3,-9.0,audio-only,3,1
2010,3,-9.0,audio-only,3,1
2011,3,-9.0,audio-only,3,1
2012,3,-3.0,synthesized,0,1
2013,3,-3.0,synthesized,0,1
2014,3,-3.0,synthesized,0,1
2015,3,-3.0,synthesized,0,1
2016,3,-6.0,natural,1,0
2017,3,-6.0,natural,1,1
2018,3,-6.0,natural,1,0
2019,3,-6.0,natural,1,1
2020,3,-9.0,synthesized,3,0
2021,3,-9.0,synthesized,3,1
2022,3,-9.0,synthesized,3,1
2023,3,-6.0,audio-only,2,1
2024,3,-6.0,audio-only,2,1
2025,3,-6.0,audio-only,2,1
2026,3,-6.0,audio-only,2,1
2027,3,0.0,natural,3,1
2028,3,0.0,natural,3,1
2029,3,0.0,natural,3,1
2030,3,0.0,natural,3,1
2031,3,0.0,natural,3,1
2032,3,-3.0,natural,2,1
2033,3,-3.0,natural,2,1
2034,3,-3.0,natural,2,1
2035,3,-3.0,natural,2,1
2036,3,-9.0,natural,0,1
2037,3,-9.0,natural,0,1
2038,3,-9.0,natural,0,1
2039,3,0.0,audio-only,0,1
2040,3,0.0,audio-only,0,1
2041,3,0.0,audio-only,0,1
2042,3,-9.0,synthesized,1,1
2043,3,-9.0,synthesized,1,1
2044,3,-9.0,synthesized,1,1
2045,3,-9.0,synthesized,1,0
2046,3,-6.0,natural,0,1
2047,3,-6.0,natural,0,1
2048,3,-6.0,natural,0,1
2049,3,-6.0,natural,0,1
2050,3,-9.0,audio-only,3,0
2051,3,-9.0,audio-only,3,0
2052,3,-9.0,audio-only,3,1
2053,3,-9.0,audio-only,3,0
2054,3,0.0,synthesized,3,1
2055,3,0.0,synthesized,3,1
2056,3,0.0,synthesized,3,1
2057,3,0.0,synthesized,3,1
2058,3,-6.0,synthesized,0,1
2059,3,-6.0,synthesized,0,1
2060,3,-6.0,synthesized,0,0
2061,3,-6.0,synthesized,0,0
2062,3,-6.0,synthesized,0,1
2063,3,-3.0,synthesized,1,1
2064,3,-3.0,synthesized,1,0
2065,3,-3.0,synthesized,1,1
2066,3,-3.0,synthesized,1,0
2067,3,-3.0,audio-only,3,1
2068,3,-3.0,audio-only,3,1
2069,3,-3.0,audio-only,3,1
2070,3,-3.0,audio-only,3,1
2071,3,-6.0,synthesized,0,1
2072,3,-6.0,synthesized,0,1
2073,3,-6.0,synthesized,0,1
2074,3,-9.0,natural,3,1
2075,3,-9.0,natural,3,1
2076,3,-9.0,natural,3,1
2077,3,-9.0,natural,3,1
2078,3,0.0,synthesized,0,1
2079,3,0.0,synthesized,0,1
2080,3,0.0,synthesized,0,1
2081,3,0.0,synthesized,0,1
2082,3,-3.0,audio-only,0,1
2083,3,-3.0,audio-only,0,1
2084,3,-3.0,audio-only,0,1
2085,3,-9.0,synthesized,3,1
2086,3,-9.0,synthesized,3,1
2087,3,-9.0,synthesized,3,0
2088,3,-9.0,synthesized,3,1
2089,3,-6.0,natural,2,1
2090,3,-6.0,natural,2,1
2091,3,-6.0,natural,2,1
2092,3,-6.0,natural,2,1
2093,3,-3.0,synthesized,2,0
2094,3,-3.0,synthesized,2,1
2095,3,-3.0,synthesized,2,1
2096,3,-3.0,synthesized,2,1
2097,3,-3.0,synthesized,2,0
2098,3,0.0,natural,1,1
2099,3,0.0,natural,1,1
2100,3,0.0,natural,1,1
2101,3,0.0,audio-only,2,1
2102,3,0.0,audio-only,2,1
2103,3,0.0,audio-only,2,1
2104,3,0.0,audio-only,2,1
2105,3,-3.0,natural,3,0
2106,3,-3.0,natural,3,1
2107,3,-3.0,natural,3,0
2108,3,-3.0,natural,3,0
2109,3,-3.0,natural,3,0
2110,3,-9.0,audio-only,2,1
2111,3,-9.0,audio-only,2,1
2112,3,-9.0,audio-only,2,1
2113,3,-9.0,audio-only,2,1
2114,3,-6.0,audio-only,1,0
2115,3,-6.0,audio-only,1,1
2116,3,-6.0,audio-only,1,1
2117,4,-3.0,audio-only,0,1
2118,4,-3.0,audio-only,0,1
2119,4,-3.0,audio-only,0,1
2120,4,-3.0,audio-only,0,1
2121,4,-6.0,natural,1,1
2122,4,-6.0,natural,1,0
2123,4,-6.0,natural,1,1
2124,4,-6.0,audio-only,1,1
2125,4,-6.0,audio-only,1,0
2126,4,-6.0,audio-only,1,0
2127,4,-6.0,audio-only,1,0
2128,4,-6.0,audio-only,1,0
2129,4,-9.0,synthesized,2,0
2130,4,-9.0,synthesized,2,1
2131,4,-9.0,synthesized,2,1
2132,4,-3.0,synthesized,0,1
2133,4,-3.0,synthesized,0,1
2134,4,-3.0,synthesized,0,1
2135,4,-9.0,audio-only,2,0
2136,4,-9.0,audio-only,2,0
2137,4,-9.0,audio-only,2,0
2138,4,-9.0,audio-only,2,0
2139,4,-9.0,audio-only,2,0
2140,4,-3.0,natural,2,1
2141,4,-3.0,natural,2,1
2142,4,-3.0,natural,2,1
2143,4,-9.0,natural,3,1
2144,4,-9.0,natural,3,0
2145,4,-9.0,natural,3,0
2146,4,-9.0,natural,3,0
2147,4,-6.0,synthesized,0,0
2148,4,-6.0,synthesized,0,0
2149,4,-6.0,synthesized,0,0
2150,4,-6.0,synthesized,0,0
2151,4,0.0,natural,3,1
2152,4,0.0,natural,3,1
2153,4,0.0,natural,3,1
2154,4,0.0,natural,3,1
2155,4,0.0,natural,3,1
2156,4,0.0,audio-only,3,1
2157,4,0.0,audio-only,3,1
2158,4,0.0,audio-only,3,1
2159,4,0.0,synthesized,0,1
2160,4,0.0,synthesized,0,1
2161,4,0.0,synthesized,0,1
2162,4,0.0,synthesized,0,1
2163,4,-6.0,synthesized,2,1
2164,4,-6.0,synthesized,2,1
2165,4,-6.0,synthesized,2,1
2166,4,-6.0,synthesized,2,0
2167,4,0.0,audio-only,2,1
2168,4,0.0,audio-only,2,1
2169,4,0.0,audio-only,2,1
2170,4,0.0,audio-only,2,1
2171,4,-3.0,audio-only,2,1
2172,4,-3.0,audio-only,2,1
2173,4,-3.0,audio-only,2,1
2174,4,-3.0,audio-only,2,1
2175,4,-6.0,natural,0,1
2176,4,-6.0,natural,0,1
2177,4,-6.0,natural,0,1
2178,4,-6.0,natural,0,1
2179,4,0.0,synthesized,1,1
2180,4,0.0,synthesized,1,1
2181,4,0.0,synthesized,1,1
2182,4,0.0,synthesized,1,1
2183,4,-9.0,natural,2,1
2184,4,-9.0,natural,2,0
2185,4,-9.0,natural,2,1
2186,4,-9.0,synthesized,3,1
2187,4,-9.0,synthesized,3,1
2188,4,-9.0,synthesized,3,1
2189,4,-9.0,synthesized,3,0
2190,4,-9.0,synthesized,3,0
2191,4,-6.0,audio-only,3,0
2192,4,-6.0,audio-only,3,0
2193,4,-6.0,audio-only,3,0
2194,4,-9.0,audio-only,1,0
2195,4,-9.0,audio-only,1,1
2196,4,-9.0,audio-only,1,0
2197,4,-9.0,audio-only,1,0
2198,4,-9.0,audio-only,1,0
2199,4,-3.0,natural,0,1
2200,4,-3.0,natural,0,1
2201,4,-3.0,natural,0,1
2202,4,-3.0,natural,0,1
2203,4,0.0,natural,0,1
2204,4,0.0,natural,0,1
2205,4,0.0,natural,0,1
2206,4,0.0,natural,0,1
2207,4,-3.0,synthesized,0,1
2208,4,-3.0,synthesized,0,1
2209,4,-3.0,synthesized,0,1
2210,4,-3.0,synthesized,0,1
2211,4,0.0,natural,2,1
2212,4,0.0,natural,2,1
2213,4,0.0,natural,2,1
2214,4,0.0,natural,2,1
2215,4,-9.0,synthesized,0,1
2216,4,-9.0,synthesized,0,1
2217,4,-9.0,synthesized,0,0
2218,4,-9.0,synthesized,0,0
2219,4,-6.0,audio-only,2,0
2220,4,-6.0,audio-only,2,0
2221,4,-6.0,audio-only,2,0
2222,4,-6.0,audio-only,2,0
2223,4,-6.0,audio-only,2,0
2224,4,-9.0,audio-only,1,0
2225,4,-9.0,audio-only,1,0
2226,4,-9.0,audio-only,1,0
2227,4,-9.0,audio-only,1,0
2228,4,-9.0,audio-only,1,0
2229,4,-3.0,natural,2,1
2230,4,-3.0,natural,2,1
2231,4,-3.0,natural,2,1
2232,4,-3.0,natural,2,1
2233,4,-6.0,synthesized,3,0
2234,4,-6.0,synthesized,3,0
2235,4,-6.0,synthesized,3,0
2236,4,-6.0,synthesized,3,0
2237,4,-6.0,natural,0,1
2238,4,-6.0,natural,0,1
2239,4,-6.0,natural,0,1
2240,4,-6.0,natural,0,1
2241,4,-3.0,synthesized,0,1
2242,4,-3.0,synthesized,0,1
2243,4,-3.0,synthesized,0,1
2244,4,-3.0,synthesized,0,1
2245,4,-3.0,synthesized,0,1
2246,4,-3.0,audio-only,1,0
2247,4,-3.0,audio-only,1,0
2248,4,-3.0,audio-only,1,1
2249,4,-3.0,audio-only,1,1
2250,4,-9.0,natural,2,1
2251,4,-9.0,natural,2,1
2252,4,-9.0,natural,2,1
2253,4,0.0,audio-only,1,0
2254,4,0.0,audio-only,1,0
2255,4,0.0,audio-only,1,0
2256,4,0.0,synthesized,0,1
2257,4,0.0,synthesized,0,1
2258,4,0.0,synthesized,0,1
2259,4,0.0,synthesized,0,1
2260,4,-6.0,audio-only,1,0
2261,4,-6.0,audio-only,1,0
2262,4,-6.0,audio-only,1,0
2263,4,-6.0,audio-only,1,0
2264,4,-6.0,audio-only,1,0
2265,4,-3.0,natural,0,1
2266,4,-3.0,natural,0,1
2267,4,-3.0,natural,0,1
2268,4,-3.0,natural,0,1
2269,4,-9.0,audio-only,0,0
2270,4,-9.0,audio-only,0,0
2271,4,-9.0,audio-only,0,0
2272,4,0.0,natural,1,1
2273,4,0.0,natural,1,1
2274,4,0.0,natural,1,1
2275,4,0.0,natural,1,1
2276,4,-6.0,natural,1,1
2277,4,-6.0,natural,1,1
2278,4,-6.0,natural,1,1
2279,4,-6.0,natural,1,1
2280,4,-3.0,synthesized,1,1
2281,4,-3.0,synthesized,1,1
2282,4,-3.0,synthesized,1,1
2283,4,-3.0,synthesized,1,1
2284,4,-6.0,synthesized,1,1
2285,4,-6.0,synthesized,1,1
2286,4,-6.0,synthesized,1,1
2287,4,-6.0,synthesized,1,1
2288,4,-9.0,synthesized,1,1
2289,4,-9.0,synthesized,1,1
2290,4,-9.0,synthesized,1,1
2291,4,-9.0,synthesized,1,1
2292,4,-9.0,synthesized,1,1
2293,4,-9.0,natural,2,1
2294,4,-9.0,natural,2,1
2295,4,-9.0,natural,2,1
2296,4,-9.0,natural,2,1
2297,4,-9.0,natural,2,1
2298,4,-3.0,audio-only,3,0
2299,4,-3.0,audio-only,3,1
2300,4,-3.0,audio-only,3,0
2301,4,0.0,synthesized,3,1
2302,4,0.0,synthesized,3,1
2303,4,0.0,synthesized,3,1
2304,4,0.0,synthesized,3,1
2305,4,0.0,audio-only,2,1
2306,4,0.0,audio-only,2,1
2307,4,0.0,audio-only,2,1
2308,4,0.0,audio-only,2,1
2309,4,0.0,audio-only,2,1
2310,4,-9.0,audio-only,2,0
2311,4,-9.0,audio-only,2,0
2312,4,-9.0,audio-only,2,0
2313,4,-9.0,audio-only,2,0
2314,4,-3.0,audio-only,3,1
2315,4,-3.0,audio-only,3,0
2316,4,-3.0,audio-only,3,0
2317,4,-3.0,audio-only,3,0
2318,4,-3.0,audio-only,3,0
2319,4,-6.0,audio-only,2,1
2320,4,-6.0,audio-only,2,0
2321,4,-6.0,audio-only,2,0
2322,4,-6.0,audio-only,2,0
2323,4,-9.0,synthesized,1,0
2324,4,-9.0,synthesized,1,1
2325,4,-9.0,synthesized,1,1
2326,4,-9.0,synthesized,1,0
2327,4,-6.0,synthesized,2,1
2328,4,-6.0,synthesized,2,1
2329,4,-6.0,synthesized,2,1
2330,4,-6.0,synthesized,2,1
2331,4,-6.0,natural,3,1
2332,4,-6.0,natural,3,1
2333,4,-6.0,natural,3,1
2334,4,0.0,synthesized,1,1
2335,4,0.0,synthesized,1,1
2336,4,0.0,synthesized,1,1
2337,4,0.0,synthesized,1,1
2338,4,0.0,natural,2,1
2339,4,0.0,natural,2,1
2340,4,0.0,natural,2,1
2341,4,0.0,natural,2,1
2342,4,-3.0,natural,0,1
2343,4,-3.0,natural,0,1
2344,4,-3.0,natural,0,1
2345,4,-3.0,natural,0,1
2346,4,-3.0,synthesized,2,1
2347,4,-3.0,synthesized,2,1
2348,4,-3.0,synthesized,2,1
2349,4,0.0,audio-only,0,0
2350,4,0.0,audio-only,0,1
2351,4,0.0,audio-only,0,0
2352,4,0.0,audio-only,0,1
2353,4,-9.0,natural,1,0
2354,4,-9.0,natural,1,0
2355,4,-9.0,natural,1,0
2356,4,-9.0,natural,1,0
2357,4,-9.0,natural,1,0
2358,4,0.0,audio-only,0,1
2359,4,0.0,audio-only,0,1
2360,4,0.0,audio-only,0,1
2361,4,0.0,audio-only,0,1
2362,4,-6.0,audio-only,2,1
2363,4,-6.0,audio-only,2,0
2364,4,-6.0,audio-only,2,0
2365,4,-6.0,synthesized,0,1
2366,4,-6.0,synthesized,0,1
2367,4,-6.0,synthesized,0,1
2368,4,-9.0,audio-only,0,0
2369,4,-9.0,audio-only,0,0
2370,4,-9.0,audio-only,0,0
2371,4,-9.0,audio-only,0,0
2372,4,-9.0,natural,0,1
2373,4,-9.0,natural,0,1
2374,4,-9.0,natural,0,0
2375,4,-9.0,natural,0,1
2376,4,-3.0,natural,3,1
2377,4,-3.0,natural,3,1
2378,4,-3.0,natural,3,1
2379,4,-3.0,natural,3,1
2380,4,-6.0,natural,0,1
2381,4,-6.0,natural,0,1
2382,4,-6.0,natural,0,1
2383,4,-6.0,natural,0,1
2384,4,0.0,synthesized,2,1
2385,4,0.0,synthesized,2,1
2386,4,0.0,synthesized,2,1
2387,4,0.0,synthesized,2,1
2388,4,-9.0,synthesized,2,0
2389,4,-9.0,synthesized,2,0
2390,4,-9.0,synthesized,2,0
2391,4,-3.0,synthesized,3,1
2392,4,-3.0,synthesized,3,1
2393,4,-3.0,synthesized,3,1
2394,4,-3.0,synthesized,3,1
2395,4,-3.0,audio-only,0,1
2396,4,-3.0,audio-only,0,1
2397,4,-3.0,audio-only,0,1
2398,4,-3.0,audio-only,0,1
2399,4,0.0,natural,3,1
2400,4,0.0,natural,3,1
2401,4,0.0,natural,3,1
2402,4,0.0,natural,3,1
2403,4,0.0,audio-only,3,1
2404,4,0.0,audio-only,3,0
2405,4,0.0,audio-only,3,0
2406,4,0.0,audio-only,3,0
2407,4,-3.0,natural,2,1
2408,4,-3.0,natural,2,1
2409,4,-3.0,natural,2,1
2410,4,-3.0,natural,2,1
2411,4,-3.0,natural,2,1
2412,4,-3.0,audio-only,1,0
2413,4,-3.0,audio-only,1,0
2414,4,-3.0,audio-only,1,0
2415,4,-3.0,audio-only,1,0
2416,4,-3.0,audio-only,1,0
2417,4,-3.0,synthesized,2,1
2418,4,-3.0,synthesized,2,1
2419,4,-3.0,synthesized,2,1
2420,4,-3.0,synthesized,2,1
2421,4,-9.0,audio-only,1,1
2422,4,-9.0,audio-only,1,1
2423,4,-9.0,audio-only,1,0
2424,4,-9.0,audio-only,1,0
2425,4,-6.0,natural,2,1
2426,4,-6.0,natural,2,0
2427,4,-6.0,natural,2,1
2428,4,-6.0,synthesized,0,1
2429,4,-6.0,synthesized,0,1
2430,4,-6.0,synthesized,0,1
2431,4,-6.0,audio-only,3,0
2432,4,-6.0,audio-only,3,0
2433,4,-6.0,audio-only,3,0
2434,4,-6.0,audio-only,3,0
2435,4,-6.0,audio-only,3,0
2436,4,0.0,natural,1,1
2437,4,0.0,natural,1,1
2438,4,0.0,natural,1,1
2439,4,0.0,natural,1,1
2440,4,-9.0,synthesized,1,1
2441,4,-9.0,synthesized,1,1
2442,4,-9.0,synthesized,1,1
2443,4,-9.0,synthesized,1,1
2444,4,-9.0,natural,0,1
2445,4,-9.0,natural,0,1
2446,4,-9.0,natural,0,1
2447,4,-9.0,natural,0,1
2448,4,0.0,synthesized,1,1
2449,4,0.0,synthesized,1,1
2450,4,0.0,synthesized,1,1
2451,4,0.0,synthesized,1,1
2452,4,0.0,synthesized,1,1
2453,4,-3.0,natural,3,1
2454,4,-3.0,natural,3,1
2455,4,-3.0,natural,3,1
2456,4,0.0,synthesized,2,1
2457,4,0.0,synthesized,2,1
2458,4,0.0,synthesized,2,1
2459,4,-3.0,audio-only,2,0
2460,4,-3.0,audio-only,2,0
2461,4,-3.0,audio-only,2,0
2462,4,-3.0,audio-only,2,1
2463,4,0.0,natural,0,1
2464,4,0.0,natural,0,1
2465,4,0.0,natural,0,1
2466,4,0.0,natural,0,1
2467,4,0.0,natural,0,1
2468,4,-6.0,audio-only,0,1
2469,4,-6.0,audio-only,0,1
2470,4,-6.0,audio-only,0,1
2471,4,-6.0,audio-only,0,0
2472,4,-6.0,natural,1,1
2473,4,-6.0,natural,1,1
2474,4,-6.0,natural,1,1
2475,4,-6.0,natural,1,1
2476,4,-6.0,natural,1,1
2477,4,0.0,audio-only,2,1
2478,4,0.0,audio-only,2,1
2479,4,0.0,audio-only,2,1
2480,4,0.0,audio-only,2,1
2481,4,-6.0,synthesized,2,1
2482,4,-6.0,synthesized,2,1
2483,4,-6.0,synthesized,2,1
2484,4,-9.0,audio-only,3,0
2485,4,-9.0,audio-only,3,0
2486,4,-9.0,audio-only,3,0
2487,4,-9.0,audio-only,3,0
2488,4,-3.0,synthesized,2,1
2489,4,-3.0,synthesized,2,1
2490,4,-3.0,synthesized,2,1
2491,4,-3.0,synthesized,2,1
2492,4,-9.0,natural,3,1
2493,4,-9.0,natural,3,1
2494,4,-9.0,natural,3,0
2495,4,-9.0,natural,3,1
2496,4,-9.0,synthesized,0,1
2497,4,-9.0,synthesized,0,1
2498,4,-9.0,synthesized,0,1
2499,4,-9.0,synthesized,0,1
2500,4,-9.0,natural,2,1
2501,4,-9.0,natural,2,1
2502,4,-9.0,natural,2,1
2503,4,-3.0,audio-only,0,1
2504,4,-3.0,audio-only,0,1
2505,4,-3.0,audio-only,0,1
2506,4,0.0,audio-only,0,1
2507,4,0.0,audio-only,0,1
2508,4,0.0,audio-only,0,1
2509,4,-6.0,audio-only,0,1
2510,4,-6.0,audio-only,0,1
2511,4,-6.0,audio-only,0,1
2512,4,0.0,synthesized,0,1
2513,4,0.0,synthesized,0,1
2514,4,0.0,synthesized,0,1
2515,4,0.0,synthesized,0,1
2516,4,-6.0,natural,3,1
2517,4,-6.0,natural,3,1
2518,4,-6.0,natural,3,1
2519,4,-6.0,natural,3,1
2520,4,0.0,natural,2,1
2521,4,0.0,natural,2,1
2522,4,0.0,natural,2,1
2523,4,-9.0,audio-only,0,0
2524,4,-9.0,audio-only,0,0
2525,4,-9.0,audio-only,0,0
2526,4,-3.0,natural,3,1
2527,4,-3.0,natural,3,1
2528,4,-3.0,natural,3,1
2529,4,-3.0,natural,3,1
2530,4,-6.0,synthesized,1,1
2531,4,-6.0,synthesized,1,0
2532,4,-6.0,synthesized,1,1
2533,4,-9.0,synthesized,2,1
2534,4,-9.0,synthesized,2,1
2535,4,-9.0,synthesized,2,1
2536,4,-9.0,synthesized,2,1
2537,4,-9.0,synthesized,2,1
2538,4,-3.0,synthesized,1,1
2539,4,-3.0,synthesized,1,1
2540,4,-3.0,synthesized,1,1
2541,4,-3.0,synthesized,1,1
2542,4,-9.0,synthesized,3,1
2543,4,-9.0,synthesized,3,1
2544,4,-9.0,synthesized,3,1
2545,4,-9.0,synthesized,3,1
2546,4,-9.0,audio-only,1,0
2547,4,-9.0,audio-only,1,0
2548,4,-9.0,audio-only,1,1
2549,4,-9.0,audio-only,1,0
2550,4,-9.0,natural,1,1
